IDLopHoc,IDSinhVien,MaMonHoc,HocKy,NamHoc,DiemTongKet,QuaMon,DiemTBMon,TenMonHoc,ThuocKCNTT,DotHoc,GioiTinh,MaHoa_XepLoai
26150,1688412,1276,HK1,2021-2022,7.2,1,7.09,Hành vi tổ chức,0,5,0,3
26150,1688412,1076,HK1,2021-2022,8.2,1,7.77,Tương tác người máy,1,5,0,3
26150,1688412,3894,HK2,2021-2022,8.2,1,2.75,Kế toán quản trị,0,6,0,3
26150,1688412,1295,HK2,2021-2022,7.4,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26150,1688412,2330,HK1,2022-2023,7.6,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,3
26150,1688429,3345,HK2,2019-2020,7.2,1,7.93,Vật lý đại cương,0,2,0,3
26150,1688429,3196,HK1,2020-2021,7.0,1,7.51,Giao tiếp kinh doanh,0,3,0,3
26150,1688429,2031,HK2,2020-2021,5.3,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,1
26150,1688429,3245,HK2,2020-2021,8.9,1,8.25,Tiếng Việt thực hành,0,4,0,4
26150,1688429,1276,HK1,2021-2022,7.4,1,7.09,Hành vi tổ chức,0,5,0,3
26150,1688429,1076,HK1,2021-2022,7.5,1,7.77,Tương tác người máy,1,5,0,3
26150,1688429,3443,HK2,2021-2022,4.8,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,0,1
